1,-4.20996,4.54102
1,-4.10474,4.48169
0,3.26855,-3.42676
1,-3.65894,3.91943
0,2.8833,-3.03418
0,3.75146,-3.98975
0,3.65186,-3.98535
0,3.67578,-3.99683
0,3.28369,-3.89502
0,3.42285,-3.99194
0,3.48389,-3.96118
0,1.95874,-2.13843
1,-0.598877,0.865967
0,1.84497,-1.74292
1,-2.09839,2.29224
1,-3.31348,3.41724
0,3.37109,-3.75513
1,-2.20264,2.57324
1,-3.43555,3.47656
1,-4.35767,4.70264
0,2.76465,-2.90552
0,2.82837,-3.35303
0,1.37573,-1.53027
0,3.58325,-4.00269
1,-3.70898,4.00952
1,-2.43384,2.23242
0,2.55762,-3.16382
0,2.8894,-3.16968
0,2.57837,-2.76099
1,-3.46826,3.52588
1,-3.14673,3.41504
1,-3.95703,4.46509
0,3.30737,-3.81714
0,1.53638,-1.51929
0,1.27881,-1.11719
1,-3.87646,4.20825
1,-3.90161,4.03271
0,3.08154,-3.50317
1,-3.51904,3.89575
1,-2.90576,2.6123
0,3.02002,-3.45825
0,2.51074,-3.09546
1,-1.06567,1.1416
0,3.63599,-4.09106
0,2.58496,-2.60986
1,-4.08252,4.21973
0,3.60767,-4.05469
0,1.94971,-2.26221
0,3.47412,-3.82642
1,-3.83618,4.27197
0,2.70801,-3.41357
1,-0.156982,0.32959
1,-4.06885,4.5498
0,2.86621,-3.30493
1,-3.08813,3.0105
1,-3.56689,4.18042
0,3.5686,-3.89551
1,-3.28638,3.52808
1,-3.84302,4.32568
0,3.01562,-3.27441
0,3.72339,-4.09888
1,-3.50977,3.59692
0,3.28931,-3.76514
0,3.15991,-3.59814
1,-4.44727,4.73657
1,-4.03687,4.29028
1,-2.22485,2.15112
1,-2.91016,3.36011
1,-4.01636,4.30249
0,3.43262,-3.88574
1,-4.06641,4.37402
0,3.55396,-3.8584
1,-3.59497,4.08789
0,1.38525,-1.51953
0,3.26294,-3.5603
1,-2.74292,3.24658
1,-2.56592,2.79346
1,-4.20923,4.41748
0,3.68384,-4.05444
0,3.74268,-4.05884
1,-4.35498,4.63843
0,3.61914,-3.96875
1,-4.11328,4.44629
1,-1.79248,2.12378
1,-2.66748,2.70044
0,3.07959,-3.39258
1,-4.34717,4.42261
1,-0.878906,1.12549
0,3.75854,-4.08008
1,-1.81445,2.0105
0,3.12378,-3.37646
1,-3.48608,3.8501
0,3.35034,-3.80151
0,2.2373,-2.24951
1,-4.11401,4.57617
0,3.08472,-3.44922
1,-0.14624,0.385498
1,-2.56274,2.70264
1,-4.42627,4.48389
0,3.77832,-4.0564
0,3.65723,-4.03247
1,-2.1123,2.53589
0,3.81226,-4.11792
0,3.70166,-4.06982
0,3.17383,-3.25098
0,3.65601,-4.02393
0,3.59131,-3.96973
1,-1.65088,1.99268
0,3.13965,-3.47681
0,3.69702,-4.12183
1,-4.33936,4.59668
0,3.7124,-4.10913
0,3.42871,-3.83398
1,-3.77271,4.13452
0,3.42725,-3.94653
0,3.21851,-3.39795
1,-0.353516,0.342041
1,-4.30811,4.70532
1,-3.85522,3.92236
1,-3.93335,4.60767
1,-4.07251,4.1958
0,1.03638,-1.09497
0,3.12476,-3.69897
1,-0.987549,0.739502
1,-1.57471,1.50952
1,-3.73975,3.71582
1,-3.17017,3.48071
0,3.62451,-3.97607
0,2.771,-3.38745
1,-3.43384,3.76562
1,-4.08105,4.36279
0,3.50488,-3.80688
0,3.06909,-3.48462
1,-3.91284,4.33203
0,3.66504,-4.06055
0,3.48315,-3.98291
1,-3.73145,3.97217
0,3.77197,-4.10889
1,-3.22192,3.43384
0,3.54199,-3.96436
1,-4.30273,4.61377
0,3.68335,-4.02808
1,-4.37915,4.73145
1,-2.51831,3.11133
1,-3.79712,4.40723
0,3.79565,-4.14551
0,3.41968,-3.78125
0,1.89087,-2.09595
1,-3.39648,3.72925
1,-0.418457,0.714111
1,-1.3855,1.16357
1,-3.88696,4.50952
0,3.84961,-4.125
0,3.30981,-3.73584
0,0.211914,0.105713
1,-3.76709,3.8103
1,-3.54053,3.73022
0,3.6958,-3.97656
1,-0.12915,-0.0751953
1,-3.85864,4.07715
1,-1.03687,1.15723
1,-4.39746,4.61621
1,-1.83643,2.19995
1,-4.20312,4.02783
0,3.16382,-3.45166
1,-4.2146,4.34155
1,-3.24072,3.79614
0,3.67358,-4.05493
1,-4.12134,4.41357
1,-2.49316,2.79297
0,3.57568,-3.89893
0,3.23584,-3.70605
1,-3.75952,4.0686
0,3.76489,-4.02173
1,-3.28516,3.88013
0,3.55664,-3.82471
0,3.47681,-3.93237
1,-3.05835,3.61401
1,-4.26465,4.40479
0,3.1709,-3.68652
0,3.29541,-3.74414
0,3.13623,-3.57617
1,-3.63818,3.99292
1,-4.37866,4.72437
1,-1.31006,1.46582
1,-3.22583,3.28955
0,3.8269,-4.09595
0,3.36304,-3.82764
0,3.16382,-3.38257
0,3.62012,-4.00513
1,-3.54785,3.66699
1,-3.70483,4.33276
1,-3.18799,3.52393
0,3.98169,-4.1189
0,3.05347,-3.54492
1,-4.03516,4.08911
0,3.34448,-3.90527
0,3.62305,-4.07739
1,-4.29736,4.29248
1,-2.66504,3.31226
0,2.521,-2.87378
0,3.54541,-3.95117
0,3.28076,-3.7373
1,-4.23828,4.31714
0,3.55518,-3.91626
1,-2.79956,3.271
1,-2.9231,3.10059
0,3.71582,-3.98779
1,-2.61279,2.64478
1,-4.21631,4.46167
1,-0.138184,0.348145
0,3.20386,-3.5791
1,-0.560547,0.348877
0,3.48706,-4.02783
1,-3.84644,4.02271
1,-1.60889,1.72339
0,3.33252,-3.72437
1,-4.18506,4.40991
0,3.70679,-4.10156
1,-3.04639,3.33423
0,3.26831,-3.61401
0,2.17114,-2.53345
1,-4.07935,4.47998
1,-3.48535,3.79321
1,-2.83325,3.50732
1,-3.57397,3.96484
0,1.18262,-1.2583
1,-4.07812,4.36987
1,-2.30884,2.49756
0,2.896,-3.573
1,-3.96973,4.41821
1,-4.49951,4.72119
1,-4.03931,4.36157
0,3.57788,-3.98633
0,3.21533,-3.7793
1,-3.45825,3.75879
1,-4.28296,4.46826
1,-3.97705,4.2522
1,-1.83496,2.13257
1,-4.3208,4.56372
1,-4.17188,4.25049
0,2.68921,-3.3147
0,3.78833,-4.16528
1,-2.58594,2.93726
1,-3.77148,3.84961
1,-0.628662,0.327881
1,-4.13452,4.41724
1,-3.57178,3.86182
0,3.31885,-3.73364
1,-2.47095,2.16187
0,3.85596,-4.14478
0,3.79126,-4.08862
1,-4.18579,4.60156
0,3.47827,-3.97217
0,3.47144,-3.81934
1,-0.436523,-0.197266
0,1.35498,-1.27783
0,3.17944,-3.66943
1,-0.405029,-0.175781
0,2.88574,-3.41919
1,-1.50073,1.17188
1,-4.23511,4.40527
0,3.73706,-4.08179
