1,-4.32104,3.90063
0,4.33789,-3.57153
0,4.26855,-3.45679
1,-4.46851,4.01587
0,4.1814,-3.47144
1,-4.47363,4.02295
1,-4.43726,3.89087
1,-4.48608,4.07251
1,-4.44751,3.97485
1,-4.60181,4.23071
1,-4.37915,3.97876
0,3.82251,-2.89722
0,4.2937,-3.70264
0,1.80811,-1.00781
1,-4.427,3.98779
1,-2.11938,1.91089
1,-4.35645,3.94385
0,4.12866,-3.2644
1,-4.39697,4.0105
0,1.96387,-1.74146
0,3.90942,-3.05957
1,-4.11426,3.71216
1,-2.66846,2.22363
1,-4.396,3.98779
1,-1.86914,1.27515
0,2.34888,-1.37524
1,-3.2124,2.81372
1,-4.25513,3.81396
1,-4.03467,3.61646
1,-4.28687,3.85278
0,2.62061,-2.15039
1,-4.18774,3.78833
1,-4.15552,3.6062
1,-4.07739,3.78564
1,-4.28174,3.91846
1,-4.39819,3.97656
0,3.90356,-3.14258
0,4.51709,-3.88208
0,3.21289,-2.37866
1,-4.30469,3.87109
0,4.26416,-3.44336
1,-4.40869,3.98413
0,3.32227,-2.4729
0,3.97607,-3.1853
0,0.826172,-1.12305
1,-4.42529,4.02759
1,-3.927,3.24341
0,4.00195,-3.17773
1,-4.32861,3.87085
1,-4.05884,3.60034
1,-4.19897,3.70166
1,-4.49072,4.0271
1,-4.3252,4.01172
1,-4.47998,4.04736
1,-4.25342,3.89551
1,-4.32886,3.87036
1,-2.89404,2.58228
1,-4.47607,4.09473
1,-4.36255,3.96509
1,-4.17065,3.77563
0,1.0564,-0.334473
1,-3.92188,3.49927
1,-4.56567,4.15674
1,-4.56177,4.08716
1,-4.25781,3.81812
0,4.32568,-3.6438
1,-4.43311,4.02783
1,-4.2688,3.81299
0,3.62622,-2.76196
1,-4.56934,4.10791
1,-4.09155,3.70215
0,1.72583,-1.86646
1,-4.43823,4.03296
1,-4.13306,3.66235
1,-4.29858,3.8125
1,-4.40723,3.8833
1,-3.84692,3.43066
1,-4.41357,4.01099
1,-4.48315,3.97046
1,-4.40771,3.90137
1,-0.739746,0.299561
1,-4.43481,3.95728
1,-4.38184,3.93213
0,4.03613,-3.14819
1,-4.60522,4.22559
1,-2.04907,1.43896
1,-4.11914,3.62549
1,-0.632568,0.40918
1,-4.29712,3.92578
1,-4.31323,3.90601
0,3.84595,-2.95654
1,-4.34888,3.91748
1,-4.58936,4.15405
1,-4.54858,4.13647
1,-4.57568,4.17212
1,-4.29761,3.88403
0,4.49414,-3.79688
1,-4.52173,4.01709
1,-4.49121,4.0415
1,-4.43896,4.04761
1,-4.45312,4.07568
0,3.37451,-3.28955
1,-4.04517,3.59863
1,-4.28882,3.85034
0,1.96021,-1.34985
1,-4.34497,3.88013
0,1.79712,-1.22754
0,4.40942,-3.6499
0,4.36719,-3.60352
1,-4.46069,4.03906
1,-4.33936,3.85083
1,-1.33081,1.66113
1,-3.92236,3.50903
1,-4.23511,3.84473
1,-4.35645,3.91064
0,3.95776,-3.12744
1,-4.47046,4.11792
1,-4.49585,4.02637
1,-4.45752,4.0144
1,-4.30078,3.88232
1,-4.52417,4.07227
1,-0.554688,-0.114502
0,3.90063,-2.96704
1,-4.26392,3.83325
1,-4.44702,4.05518
1,-4.49854,4.06006
1,-4.51123,4.09058
0,3.70703,-2.83594
1,-4.51904,4.13745
1,-4.41724,3.99902
1,-4.17798,3.79321
0,1.97168,-1.40552
1,-4.49805,4.00415
0,3.88232,-3.02271
1,-4.58057,4.07202
1,-4.38086,3.99487
0,2.47485,-1.73364
0,4.08594,-3.4353
1,-4.43945,4.0481
1,-4.29565,3.92114
1,-4.39551,4.01465
1,-3.06934,2.8208
0,3.83716,-2.91797
1,-4.05859,3.56543
0,4.2124,-3.75488
1,-3.64966,3.18604
1,-4.42358,4.02393
1,-3.69556,3.2876
0,1.96875,-1.09619
1,-2.77124,2.39502
0,4.25366,-3.62769
1,-4.38159,3.96826
0,0.455322,0.0358887
1,-4.42212,4.00317
1,-2.9209,2.14722
1,-4.45996,4.10034
1,-4.46387,3.99634
1,-4.40381,3.8103
0,4.03809,-3.3457
1,-3.89746,3.49829
1,-4.6145,4.20312
1,-4.33936,3.88525
1,-4.27734,3.86475
1,-4.31934,3.92798
1,-4.09741,3.72681
1,-4.50464,4.1897
1,-4.22925,3.8269
0,2.77881,-2.02466
1,-4.40918,3.97485
0,4.05591,-3.33032
0,3.00879,-2.13184
0,3.20386,-2.52271
0,-0.0344238,-0.231934
1,-4.17871,3.79858
0,3.66187,-2.94873
1,-4.55591,4.13379
1,-4.35352,3.96216
0,3.90771,-3.02979
1,-4.54077,4.10254
1,-4.448,3.99854
0,2.11841,-1.59595
1,-3.7915,3.33179
1,-4.17383,3.73682
1,-4.55273,4.17383
1,-4.30298,3.93506
1,-3.67188,3.30933
0,3.60791,-3.04053
0,3.91162,-3.17529
0,3.97168,-3.09985
1,-4.50391,4.00073
1,-4.30688,3.85449
0,3.92725,-3.15259
1,-2.27808,1.7146
1,-4.4978,4.05347
1,-2.49805,2.20532
1,-3.66528,3.03076
1,-4.31055,3.88428
1,-3.31982,2.75879
1,-4.36743,3.93433
1,-4.49731,4.04956
