1,-5.40161,6.10449
0,5.2854,-5.48511
1,-5.04883,6.00513
1,-4.61304,5.68286
0,5.28662,-5.69678
1,-5.13623,6.03003
0,4.87476,-5.27295
0,4.78174,-5.02954
1,-5.15112,5.89966
0,5.18018,-5.67114
1,-5.33813,6.12891
0,5.12329,-5.44458
0,4.95825,-5.56274
1,-0.382324,0.211182
0,4.76489,-5.30176
1,-5.33936,6.18433
1,-5.32446,6.01685
1,-5.41333,6.052
0,4.53809,-4.91602
0,5.28784,-5.68799
0,3.20068,-3.36914
0,3.94873,-4.09937
1,-5.2417,6.02441
1,-5.34448,6.13037
1,-5.26709,6.10547
0,4.72754,-5.30298
0,4.47266,-4.69043
1,-5.1936,6.07275
0,4.95801,-5.12036
0,4.99878,-5.56372
1,-5.4104,6.07666
0,5.07935,-5.32812
1,-5.33838,6.13525
0,4.94531,-5.20386
0,4.97144,-5.28955
0,5.02539,-5.6665
1,-4.1936,5.2041
0,5.00879,-5.48022
1,-4.93481,5.77295
1,-5.20898,6.10352
1,-5.31494,6.12866
1,-5.19116,6.09521
1,-5.29932,6.09619
1,-5.48608,6.09644
0,4.54688,-4.6311
0,2.42017,-2.42651
1,-1.40356,1.63403
1,-5.14355,6.05347
1,-5.17163,6.08691
0,4.50806,-4.90381
0,4.88867,-5.26904
1,-5.23535,6.10596
1,-4.67505,5.47217
1,-5.03784,6.0415
0,5.33936,-5.81787
1,-5.323,6.12402
0,5.08765,-5.5293
0,5.1687,-5.64722
0,2.94189,-2.95776
0,3.85815,-4.021
1,-5.43384,6.08301
0,5.09351,-5.38428
1,-4.34473,4.97534
1,-5.21338,6.13354
0,1.67871,-0.828857
0,4.85425,-5.0708
1,-4.88062,5.6167
1,-5.34839,6.12524
1,-2.51318,3.24097
1,-4.72681,5.35742
0,4.76782,-5.24365
1,-5.15796,6.12671
1,-5.23926,6.08252
1,-5.3916,5.91357
0,5.01514,-5.46265
1,-5.2251,6.10571
0,4.32642,-4.90601
1,-5.04517,6.0481
1,-4.49854,5.49414
0,5.23608,-5.61523
1,-5.33765,6.12964
0,5.24927,-5.65625
0,3.64673,-3.97681
1,-1.18579,2.17969
1,-5.14014,6.06055
1,-4.81201,5.87744
0,5.12061,-5.50586
0,1.90356,-1.62134
1,-4.16577,4.28662
1,-5.17749,6.02246
1,-5.38843,6.00073
1,-4.67505,5.88989
1,-5.24829,5.83228
0,3.49146,-3.84082
1,-5.19604,6.05688
1,-5.24878,6.06812
0,3.60913,-4.04102
1,-4.85962,5.43628
0,4.89282,-5.47534
0,5.00854,-5.43335
1,-5.427,6.06079
0,4.86792,-5.35156
1,0.14209,0.620605
1,-5.15088,6.12305
1,-4.07666,4.90063
0,4.03589,-4.01001
1,-4.73511,5.68774
0,5.15625,-5.53882
0,4.99487,-5.34106
1,-5.34912,6.10303
0,5.01538,-5.43408
0,3.84717,-4.05127
0,4.17188,-4.38232
0,4.97729,-5.56641
1,-5.23096,6.14526
1,-4.52832,4.8457
1,-5.43945,6.10034
1,-5.28076,6.08447
1,-4.91602,5.58008
0,5.07153,-5.42236
1,-5.36426,6.13599
1,-3.70532,3.68213
1,-4.42163,5.35352
1,-4.17627,5.02759
1,-4.26685,4.80054
1,-5.3103,6.1145
0,3.97314,-3.99048
0,4.78369,-5.23047
1,-5.29175,6.06055
1,-4.9541,6.0376
0,5.02271,-5.58057
0,5.11401,-5.52222
1,-5.47754,6.11206
0,4.83887,-5.41089
0,4.95337,-5.27686
0,3.69751,-3.91626
0,5.35254,-5.6958
0,5.40015,-5.81616
1,-5.43823,6.03174
0,4.9585,-5.64795
0,5.21631,-5.6084
0,4.81519,-5.42188
0,1.41699,-2.02319
1,0.392578,0.439941
0,5.07788,-5.71143
0,4.10449,-4.35889
1,-5.24927,6.11597
0,4.27417,-4.2666
0,5.10303,-5.76758
1,-4.58862,5.20166
1,-5.26855,6.09302
1,-5.2981,6.11108
1,-4.78296,5.89771
0,5.04761,-5.43359
1,-5.02271,5.97949
0,5.30298,-5.63721
1,-5.24805,6.11108
0,3.96875,-4.271
0,1.29858,-1.75854
1,-5.33398,6.07959
0,4.33618,-4.97827
0,4.98145,-4.95532
0,5.14014,-5.7666
0,3.3313,-3.81934
1,-5.3313,6.13281
0,5.21533,-5.41577
0,4.22925,-4.58105
0,4.5332,-5.02612
1,-5.25903,6.10571
1,-5.37646,6.12671
1,-5.22412,6.12549
1,-4.99414,5.62427
1,-1.50073,1.10889
0,4.32715,-4.87915
1,-5.22339,5.97974
1,-4.76367,5.65674
0,3.85889,-3.7981
0,5.13745,-5.58691
0,3.61475,-3.9978
